JD,Magnitude,Band
2457754.3646,8.8,Vis.
2457755.1708,8.4,Vis.
2457755.1813,9.1,Vis.
2457755.49097,8.8,Vis.
2457756.1715,9.5,Vis.
2457756.19583,8.8,Vis.
2457756.2007,9.1,Vis.
2457756.2125,8.7,Vis.
2457756.3646,9.1,Vis.
2457756.54167,9,Vis.
2457756.76,8.8,Vis.
2457757.2083,8.8,Vis.
2457758.25,9.1,Vis.
2457758.3,9,Vis.
2457759.2,9,Vis.
2457759.25,9,Vis.
2457759.2646,9.5,Vis.
2457759.6938,9.3,Vis.
2457760.2,9.1,Vis.
2457760.3153,9.8,Vis.
2457760.4,9.2,Vis.
2457761.1924,9.1,Vis.
2457762.5,9.3,Vis.
2457763.6979,9.6,Vis.
2457764.22917,9.5,Vis.
2457764.23611,9.3,Vis.
2457765.19,10,Vis.
2457765.2,9.8,Vis.
2457765.25417,9.7,Vis.
2457766.19444,9.8,Vis.
2457766.55,9.8,Vis.
2457766.74,9.6,Vis.
2457767.4319,10.1,Vis.
2457768.1917,9.6,Vis.
2457768.2806,10.03,Vis.
2457769.1917,9.8,Vis.
2457769.1951,9.7,Vis.
2457769.209,10.3,Vis.
2457770.1951,9.8,Vis.
2457771.76,9.8,Vis.
2457772.3083,9.9,Vis.
2457773.2333,10,Vis.
2457773.68,10.1,Vis.
2457773.73958,10.7,Vis.
2457774.2014,10.1,Vis.
2457775.2,10.9,Vis.
2457775.266,11,Vis.
2457777.1986,10.2,Vis.
2457778.00139,10.8,Vis.
2457780.7118,11.2,Vis.
2457781.209,10.5,Vis.
2457781.23819,10.9,Vis.
2457781.24028,11,Vis.
2457781.7111,11.2,Vis.
2457782.6813,11.2,Vis.
2457782.99028,11.5,Vis.
2457784,11.4,Vis.
2457786.23125,11.5,Vis.
2457786.23403,11.3,Vis.
2457786.6243,11.5,Vis.
2457788.75,11.4,Vis.
2457793.7167,10.9,Vis.
2457794.95694,11.4,Vis.
2457797.7049,12.2,Vis.
2457798.2431,12.2,Vis.
2457800.6813,12.4,Vis.
2457803.5965,12.4,Vis.
2457808.69792,12.4,Vis.
2457826.96111,11.9,Vis.
2457831.5368,9.9,Vis.
2457834.68,11.8,Vis.
2457834.9,11.7,Vis.
2457834.91458,11.8,Vis.
2457837.63125,10.8,Vis.
2457839.6208,11.6,Vis.
2457840.4,7.6,Vis.
2457841.6583,11.5,Vis.
2457841.6806,11,Vis.
2457843.6632,11,Vis.
2457843.93403,10.9,Vis.
2457844.5,10.8,Vis.
2457845.9,10.9,Vis.
2457849.63,10,Vis.
2457851.63889,10,Vis.
2457852.5382,10.2,Vis.
2457852.6806,10.17,Vis.
2457852.93333,9.9,Vis.
2457853.5653,10.2,Vis.
2457853.61,9.7,Vis.
2457856.9,9.5,Vis.
2457857.63,8.9,Vis.
2457859.5979,9.3,Vis.
2457860.54,8.8,Vis.
2457861.4806,9.46,Vis.
2457866.8,8.7,Vis.
2457867.5,9.1,Vis.
2457867.56,8.8,Vis.
2457867.5715,8.6,Vis.
2457867.925,8.7,Vis.
2457870.4486,8.7,Vis.
2457871.54,8.8,Vis.
2457872.6,8,Vis.
2457873.4,8.4,Vis.
2457873.45833,8.8,Vis.
2457873.4861,8.7,Vis.
2457874.38,8.3,Vis.
2457874.4347,8.7,Vis.
2457874.48194,8.7,Vis.
2457874.48681,8.6,Vis.
2457874.73125,8.7,Vis.
2457874.87292,8.5,Vis.
2457876.3736,8.7,Vis.
2457876.4222,8.48,Vis.
2457876.7,8.5,Vis.
2457879.48,8.4,Vis.
2457879.90417,8.4,Vis.
2457880.4097,8.5,Vis.
2457880.7,8.5,Vis.
2457881.4,8.9,Vis.
2457881.51,8.7,Vis.
2457881.517,8.7,Vis.
2457883.8,8.5,Vis.
2457884.40278,8.4,Vis.
2457884.4201,8.3,Vis.
2457885.48,8.5,Vis.
2457886.70486,8.3,Vis.
2457887.4618,8.6,Vis.
2457887.69931,8.7,Vis.
2457888.36,8.3,Vis.
2457889.41,8.5,Vis.
2457891.4,8.5,Vis.
2457891.41944,8.1,Vis.
2457891.5368,8.6,Vis.
2457892.3,8.5,Vis.
2457892.4896,8.3,Vis.
2457893.4,8.7,Vis.
2457893.425,8,Vis.
2457893.4361,8.37,Vis.
2457893.58,7.7,Vis.
2457893.8,8.4,Vis.
2457894.42361,8.6,Vis.
2457895.40903,8,Vis.
2457895.4153,8.3,Vis.
2457895.5,8.3,Vis.
2457896.3958,8.3,Vis.
2457896.493,8.1,Vis.
2457896.6,8.3,Vis.
2457898.42,7.8,Vis.
2457898.4201,8.2,Vis.
2457898.48,8.2,Vis.
2457898.70972,8.1,Vis.
2457898.74931,8.5,Vis.
2457899.3597,8,Vis.
2457899.4007,8,Vis.
2457899.4625,8,Vis.
2457900.29861,8.5,Vis.
2457900.3681,7.4,Vis.
2457900.42,7.9,Vis.
2457900.4854,8.1,Vis.
2457901.4,8.2,Vis.
2457901.4049,8,Vis.
2457901.4375,8.1,Vis.
2457901.5,8.3,Vis.
2457902.4833,8.1,Vis.
2457902.5,8,Vis.
2457903.4167,7.95,Vis.
2457903.4465,8,Vis.
2457904.4924,8.1,Vis.
2457904.6,8.1,Vis.
2457905.3681,8.1,Vis.
2457905.42361,8.4,Vis.
2457905.71389,8.4,Vis.
2457906.41597,7.9,Vis.
2457906.4382,8.1,Vis.
2457906.7,8.1,Vis.
2457906.8938,8.1,Vis.
2457907.28681,8.2,Vis.
2457907.5,7.7,Vis.
2457908.441,8.2,Vis.
2457908.6,8.2,Vis.
2457908.622,8.4,Vis.
2457909.375,8.1,Vis.
2457909.4,8,Vis.
2457910.42708,8,Vis.
2457910.4736,8,Vis.
2457911.4896,8.3,Vis.
2457911.69236,8.2,Vis.
2457912.38,8.5,Vis.
2457912.4,8,Vis.
2457912.4,7.7,Vis.
2457913.43,8.1,Vis.
2457913.5535,8.2,Vis.
2457914.55,7.5,Vis.
2457915.29583,8.2,Vis.
2457915.4347,7.96,Vis.
2457915.44097,8.2,Vis.
2457915.45208,8,Vis.
2457917.416,8.2,Vis.
2457917.42,7.7,Vis.
2457917.42014,8,Vis.
2457917.647,8.5,Vis.
2457918.5,8.1,Vis.
2457918.5,8.4,Vis.
2457918.6,8,Vis.
2457919.30694,8.2,Vis.
2457919.38,8.4,Vis.
2457919.4,8.3,Vis.
2457919.4188,8.1,Vis.
2457919.43542,8.1,Vis.
2457919.6,8.3,Vis.
2457919.70417,8.4,Vis.
2457921.42,7.8,Vis.
2457922.44097,8.2,Vis.
2457922.44653,8.2,Vis.
2457922.5,8.9,Vis.
2457922.535,8.4,Vis.
2457922.5667,8.2,Vis.
2457923.4271,8.3,Vis.
2457923.45833,8.38,Vis.
2457923.4729,8.1,Vis.
2457924.4111,8.1,Vis.
2457924.6,8.5,Vis.
2457924.72917,8.6,Vis.
2457926.3,8.5,Vis.
2457926.39,9.3,Vis.
2457926.4403,8.3,Vis.
2457926.5,8.5,Vis.
2457928.36,8.6,Vis.
2457928.4083,8.3,Vis.
2457928.42,7.7,Vis.
2457929.31111,8.7,Vis.
2457929.4,8.2,Vis.
2457929.6,8.4,Vis.
2457930.479,8.6,Vis.
2457930.69375,8.7,Vis.
2457930.7229,8.5,Vis.
2457931.38,9,Vis.
2457931.42,8.6,Vis.
2457931.4375,8.51,Vis.
2457931.4639,8.4,Vis.
2457931.64861,8.6,Vis.
2457932.3,8.6,Vis.
2457932.4826,8.7,Vis.
2457932.8479,8.4,Vis.
2457933.4167,8.6,Vis.
2457933.4208,8.5,Vis.
2457934.4,8.4,Vis.
2457935.32431,8.6,Vis.
2457935.409,8.7,Vis.
2457935.68819,8.7,Vis.
2457936.67292,8.7,Vis.
2457937.35,8.6,Vis.
2457937.37,9.6,Vis.
2457937.47847,8.6,Vis.
2457937.48611,9.3,Vis.
2457938.42,8.8,Vis.
2457938.4264,8.6,Vis.
2457938.5,8.8,Vis.
2457938.656,8.8,Vis.
2457939.4278,8.7,Vis.
2457939.44097,8.7,Vis.
2457939.46,8.5,Vis.
2457939.46875,8.65,Vis.
2457939.5,9,Vis.
2457939.6,9,Vis.
2457941.42569,8.9,Vis.
2457941.42986,8.9,Vis.
2457942.42,8.8,Vis.
2457942.91806,9.1,Vis.
2457943.65486,9.1,Vis.
2457945.30417,9.8,Vis.
2457945.37,9.4,Vis.
2457945.3854,9.2,Vis.
2457945.42,8.8,Vis.
2457946.409,9.1,Vis.
2457946.425,9.34,Vis.
2457948.3,9.8,Vis.
2457948.4,9,Vis.
2457948.4076,9.2,Vis.
2457948.55,8.9,Vis.
2457949.41944,9,Vis.
2457950.4236,9.5,Vis.
2457950.484,9.6,Vis.
2457950.5,9.3,Vis.
2457950.6,9.5,Vis.
2457950.63889,9.8,Vis.
2457950.67708,9.7,Vis.
2457951.38,9,Vis.
2457951.45069,9,Vis.
2457952.3896,9.7,Vis.
2457952.40625,9.6,Vis.
2457952.6,10,Vis.
2457953.29583,9.8,Vis.
2457953.4,9.6,Vis.
2457954.4,9.3,Vis.
2457954.68403,9.9,Vis.
2457955.4181,9.8,Vis.
2457955.42,9.7,Vis.
2457956.3125,9.8,Vis.
2457956.3729,10.1,Vis.
2457956.70139,10,Vis.
2457957.3847,10.31,Vis.
2457957.41111,10.1,Vis.
2457957.4146,10.2,Vis.
2457958.3847,9.9,Vis.
2457958.42,9.7,Vis.
2457959.31389,10,Vis.
2457962.41,10.4,Vis.
2457962.6,10.7,Vis.
2457962.67153,10.1,Vis.
2457962.7667,10.3,Vis.
2457963.28611,10.2,Vis.
2457963.72361,10.6,Vis.
2457964.39861,10.5,Vis.
2457964.4,9.8,Vis.
2457964.4,10.7,Vis.
2457965.3,11,Vis.
2457965.5,8.5,Vis.
2457965.633,10.8,Vis.
2457966.3944,10.9,Vis.
2457966.78403,11,Vis.
2457967.3833,10.7,Vis.
2457969.3,10.3,Vis.
2457969.39,11.1,Vis.
2457971.3951,11,Vis.
2457972.3958,11.2,Vis.
2457973.384,11.2,Vis.
2457973.44722,10.9,Vis.
2457974.27778,10.8,Vis.
2457975.3,11.7,Vis.
2457975.6,11.6,Vis.
2457977.29306,11,Vis.
2457977.5,11.5,Vis.
2457977.7014,11.6,Vis.
2457978.65069,11.7,Vis.
2457979.3771,11.6,Vis.
2457979.5,10.5,Vis.
2457979.61806,11.6,Vis.
2457980.3715,11.6,Vis.
2457980.49792,11.5,Vis.
2457982.62569,12,Vis.
2457983.32,11.7,Vis.
2457983.32708,11,Vis.
2457983.39583,11.68,Vis.
2457984.28333,11.5,Vis.
2457984.62778,11.9,Vis.
2457985.8,11.8,Vis.
2457989.33,11.9,Vis.
2457989.34375,12,Vis.
2457989.34514,12,Vis.
2457989.75347,11.9,Vis.
2457990.3,11.9,Vis.
2457990.3833,11.7,Vis.
2457991.61,11.6,Vis.
2457994.366,11.8,Vis.
2457995.35278,12,Vis.
2457995.35625,11.9,Vis.
2457995.6,12.4,Vis.
2457995.8,12,Vis.
2457996.45833,11.68,Vis.
2457997.3,12,Vis.
2457997.61944,11.8,Vis.
2457999.27986,11.4,Vis.
2457999.6,12.1,Vis.
2458001.3715,11.8,Vis.
2458006.24375,12.3,Vis.
2458006.60903,11.9,Vis.
2458006.69444,11.5,Vis.
2458007.3354,11.8,Vis.
2458007.6326,11.9,Vis.
2458008.63194,11.8,Vis.
2458010.26,12,Vis.
2458012.24722,11.5,Vis.
2458012.36667,11.8,Vis.
2458012.67569,11.3,Vis.
2458013.59861,11.4,Vis.
2458013.8,11.4,Vis.
2458014.6076,11.6,Vis.
2458015.3,11.2,Vis.
2458015.4764,10.9,Vis.
2458015.6104,11.7,Vis.
2458019.4,11.3,Vis.
2458019.7,10.5,Vis.
2458020.58403,11,Vis.
2458020.67083,10.6,Vis.
2458021.594,11.4,Vis.
2458021.62014,10.7,Vis.
2458023.28056,10.8,Vis.
2458025.5292,10.9,Vis.
2458025.7,10.7,Vis.
2458026.27014,10.7,Vis.
2458026.27431,10.5,Vis.
2458026.4292,10.62,Vis.
2458027.3,10.8,Vis.
2458027.57917,10.4,Vis.
2458027.67986,10.5,Vis.
2458028.36,10,Vis.
2458028.5875,11,Vis.
2458029.576,11,Vis.
2458029.6097,10,Vis.
2458030.5931,10.1,Vis.
2458032.36,9.8,Vis.
2458033.30903,10,Vis.
2458033.57986,9.9,Vis.
2458035.31,10,Vis.
2458035.37,9.5,Vis.
2458035.68472,9.9,Vis.
2458036.4125,9.7,Vis.
2458036.5993,9.5,Vis.
2458036.8,9.8,Vis.
2458038.35,8.8,Vis.
2458039.5,9,Vis.
2458040.20278,8.9,Vis.
2458040.3,9.8,Vis.
2458040.70556,9.6,Vis.
2458041.3,9.9,Vis.
2458041.35,8.8,Vis.
2458041.384,9.5,Vis.
2458041.3926,9.4,Vis.
2458041.57292,9.5,Vis.
2458041.58333,9.6,Vis.
2458042.28542,9.3,Vis.
2458042.29028,9.2,Vis.
2458042.4,9.4,Vis.
2458044.35208,8.9,Vis.
2458044.58472,9.3,Vis.
2458044.58889,9,Vis.
2458045.28,9.6,Vis.
2458046.5361,8.7,Vis.
2458046.6,9,Vis.
2458047.3333,8.7,Vis.
2458047.37361,8.7,Vis.
2458047.3861,9.13,Vis.
2458048.19583,8.8,Vis.
2458049.35,8.8,Vis.
2458050.30208,9.1,Vis.
2458050.625,8.7,Vis.
2458050.71042,8.7,Vis.
2458051.3,8.5,Vis.
2458051.33,8.6,Vis.
2458051.4,8.5,Vis.
2458052.58333,8.8,Vis.
2458053.34,8.5,Vis.
2458054.19167,8.5,Vis.
2458054.2778,8.6,Vis.
2458055.4,8.1,Vis.
2458056.514,8.6,Vis.
2458056.57639,8.1,Vis.
2458056.67847,8.3,Vis.
2458057.24653,8,Vis.
2458057.28542,7.9,Vis.
2458057.3551,7.3,Vis.
2458057.5,8.1,Vis.
2458058.3,8.4,Vis.
2458061.37,7.5,Vis.
2458064.25556,7.5,Vis.
2458064.275,6.9,Vis.
2458064.29,8,Vis.
2458064.29167,7.2,Vis.
2458064.2917,8.2,Vis.
2458064.3778,7.9,Vis.
2458065.2208,7.4,Vis.
2458065.24,7,Vis.
2458065.4028,7.65,Vis.
2458066.2569,7.2,Vis.
2458068.5,7.3,Vis.
2458069.275,7.1,Vis.
2458069.38,6.8,Vis.
2458069.4035,7.2,Vis.
2458070.3,6.4,Vis.
2458070.3125,7.6,Vis.
2458070.3819,7.12,Vis.
2458071.2639,7.2,Vis.
2458071.3007,7.1,Vis.
2458072.2,8.1,Vis.
2458072.4,7.1,Vis.
2458073.34444,7.1,Vis.
2458075.25,7.3,Vis.
2458075.28056,7,Vis.
2458075.2819,7.5,Vis.
2458075.29792,7,Vis.
2458075.3,7.4,Vis.
2458075.4375,7.03,Vis.
2458076.1875,7,Vis.
2458076.25,6.8,Vis.
2458076.3,6.8,Vis.
2458076.61806,7.3,Vis.
2458077.2722,7.2,Vis.
2458078.25903,7,Vis.
2458078.6,7.1,Vis.
2458079.36944,6.9,Vis.
2458079.4,7.1,Vis.
2458080.18,7.5,Vis.
2458080.25347,8.3,Vis.
2458080.3042,7.2,Vis.
2458080.3174,7.6,Vis.
2458080.32222,7.2,Vis.
2458080.54375,7.4,Vis.
2458080.6,6.8,Vis.
2458081.2042,7.4,Vis.
2458081.27639,6.8,Vis.
2458082.2694,7,Vis.
2458082.27,6.5,Vis.
2458082.277778,7.8,Vis.
2458082.3,7.4,Vis.
2458083.19444,6.9,Vis.
2458083.25,7.1,Vis.
2458083.3306,6.95,Vis.
2458083.5514,7.2,Vis.
2458084.46944,6.7,Vis.
2458085.2,7.3,Vis.
2458085.3,6.8,Vis.
2458086.32,7.1,Vis.
2458087.5,7,Vis.
2458087.538,6.8,Vis.
2458088.7111,7.2,Vis.
2458089.2361,6.7,Vis.
2458090.19792,6.9,Vis.
2458091.2083,6.7,Vis.
2458091.31806,6.9,Vis.
2458091.3417,7,Vis.
2458092.23681,7,Vis.
2458092.24167,6.7,Vis.
2458094.2,7.6,Vis.
2458094.38,7,Vis.
2458095.2,7.8,Vis.
2458095.22,7.3,Vis.
2458095.23,7.4,Vis.
2458096.18681,6.9,Vis.
2458096.3,7.1,Vis.
2458096.3,7.1,Vis.
2458096.4528,7.06,Vis.
2458096.57083,7.5,Vis.
2458096.61597,6.9,Vis.
2458099.3333,7.11,Vis.
2458100.2201,6.9,Vis.
2458100.3,7.1,Vis.
2458100.54931,7.4,Vis.
2458101.2354,7,Vis.
2458103.19028,7,Vis.
2458103.29,7.1,Vis.
2458104.2,7.2,Vis.
2458104.5,7.4,Vis.
2458105.27,8.1,Vis.
2458105.3,7.2,Vis.
2458106.21944,7.2,Vis.
2458106.3,6.4,Vis.
2458106.3264,7.2,Vis.
2458108.53611,7.5,Vis.
2458109.2125,7.1,Vis.
2458111.2,7.6,Vis.
2458113.2167,7.4,Vis.
2458113.7104,7.7,Vis.
2458114.28,7.7,Vis.
2458114.3,7.8,Vis.
2458115.2556,7.96,Vis.
2458115.5,7.8,Vis.
2458117.2556,7.7,Vis.
2458120.19931,7.9,Vis.
2458120.28,7.9,Vis.
2458121.2021,7.8,Vis.
2458123.2,8.6,Vis.
2458123.28,8,Vis.
2458124.21528,8.4,Vis.
2458124.5375,8.2,Vis.
2458125.2111,8.7,Vis.
2458125.5,8.5,Vis.
2458126.19653,8.5,Vis.
2458126.2354,8.4,Vis.
2458126.3035,8.6,Vis.
2458128.2118,8.5,Vis.
2458128.2229,8.8,Vis.
2458128.27,8.7,Vis.
2458129.2215,8.7,Vis.
2458131.53125,8.7,Vis.
2458133.3007,8.6,Vis.
2458133.7389,8.8,Vis.
2458134.225,9,Vis.
2458134.22708,8.9,Vis.
2458135.72,8.9,Vis.
2458136.2931,9.19,Vis.
2458136.5,9.3,Vis.
2458137.69,9.1,Vis.
2458138.2194,9.1,Vis.
2458143.2819,10.03,Vis.
2458143.69,9,Vis.
2458146.9,10.1,Vis.
2458148.02014,9.9,Vis.
2458148.21,9.4,Vis.
2458148.68,9.8,Vis.
2458150.23333,9.9,Vis.
2458151.3125,10.5,Vis.
2458154.3056,10.5,Vis.
2458154.71,10.5,Vis.
2458155.6722,10.5,Vis.
2458157.23819,10.4,Vis.
2458157.24097,10.4,Vis.
2458157.2847,9.9,Vis.
2458157.72,10.7,Vis.
2458161.6333,11,Vis.
2458161.72,11.2,Vis.
2458162.2292,11.1,Vis.
2458162.9,11.2,Vis.
2458163.25278,10.9,Vis.
2458164.2306,11.5,Vis.
2458165.64931,11,Vis.
2458169.6257,11.6,Vis.
2458171.7083,10.9,Vis.
2458172.6542,11.7,Vis.
2458174.65625,11.1,Vis.
2458174.6847,11.7,Vis.
2458176.9,11.9,Vis.
2458186.6201,12.2,Vis.
2458188.8,12.5,Vis.
2458188.934,12.2,Vis.
2458190.5139,12.5,Vis.
2458191.97917,12.3,Vis.
2458197.6264,12.4,Vis.
2458198.97708,12.4,Vis.
2458199.8,12.8,Vis.
2458200.5403,10.9,Vis.
2458208.95347,12.3,Vis.
2458214.5819,12.3,Vis.
2458214.632,10.9,Vis.
2458216.5965,12.1,Vis.
2458217.5417,12.1,Vis.
2458217.8,12,Vis.
2458219.93889,12.2,Vis.
2458220.5535,11.9,Vis.
2458220.59583,11.2,Vis.
2458224.93958,11.1,Vis.
2458226.4188,11.7,Vis.
2458228.6042,11.5,Vis.
2458228.6222,11.35,Vis.
2458229.58,11.2,Vis.
2458229.7,11.2,Vis.
2458230.42986,11.1,Vis.
2458230.43194,10.8,Vis.
2458230.5326,11.1,Vis.
2458231.6,10.2,Vis.
2458232.391,11.1,Vis.
2458234.59,10.4,Vis.
2458237.6,10.6,Vis.
2458238.4083,10.5,Vis.
2458238.49792,10.2,Vis.
2458239.8,10.4,Vis.
2458240.6,10.2,Vis.
2458241.42,10,Vis.
2458243.4944,9.9,Vis.
2458243.5556,9.9,Vis.
2458244.4,9.7,Vis.
2458244.4,9.4,Vis.
2458244.40625,9.8,Vis.
2458245.4,9,Vis.
2458245.425,9.8,Vis.
2458245.875,9.7,Vis.
2458246.3833,9.8,Vis.
2458246.4653,9.6,Vis.
2458246.57,9,Vis.
2458247.3938,9.8,Vis.
2458247.6,9.3,Vis.
2458249.42,8.8,Vis.
2458249.45139,9.2,Vis.
2458249.5,9.2,Vis.
2458250.384,9.6,Vis.
2458250.4236,9.2,Vis.
2458250.72847,9.4,Vis.
2458251.4,9,Vis.
2458251.4146,9.2,Vis.
2458251.475,8.5,Vis.
2458251.7,9.6,Vis.
2458252.41667,9,Vis.
2458252.42153,9.1,Vis.
2458252.4278,9.1,Vis.
2458252.455,9.5,Vis.
2458253.3931,9.1,Vis.
2458253.43,8.8,Vis.
2458253.4375,9.1,Vis.
2458253.5,8.9,Vis.
2458254.4667,9.02,Vis.
2458255.535,9.4,Vis.
2458255.69514,8.9,Vis.
2458256.43,8.7,Vis.
2458257.4,8.5,Vis.
2458258.3,9,Vis.
2458258.41806,8.7,Vis.
2458258.4618,8.7,Vis.
2458259.4,8.4,Vis.
2458259.4188,8.6,Vis.
2458259.4389,8.4,Vis.
2458260.44,8.7,Vis.
2458260.566,8.8,Vis.
2458261.4049,8.5,Vis.
2458261.5,8.5,Vis.
2458261.6,8.5,Vis.
2458262.4271,8.5,Vis.
2458263.3389,8.58,Vis.
2458263.58,8,Vis.
2458263.6,8.5,Vis.
2458263.6347,8.7,Vis.
2458264.4,7.6,Vis.
2458264.425,8.5,Vis.
2458265.4181,8.1,Vis.
2458265.458,8.6,Vis.
2458266.44,7.8,Vis.
2458267.5306,8.3,Vis.
2458268.5,8.3,Vis.
2458269.4313,8.3,Vis.
2458269.4549,8.1,Vis.
2458270.3,8.3,Vis.
2458270.40764,8.3,Vis.
2458271.29931,8.5,Vis.
2458271.4514,8.3,Vis.
2458271.68125,8.3,Vis.
2458272.3,7.7,Vis.
2458272.469,8.5,Vis.
2458272.7,8.1,Vis.
2458273.4069,8.4,Vis.
2458273.4438,8.3,Vis.
2458273.46,7.7,Vis.
2458273.5,7.6,Vis.
2458274.4028,8.4,Vis.
2458274.4278,8.3,Vis.
2458275.3944,8.4,Vis.
2458275.43,7.7,Vis.
2458275.4333,8.3,Vis.
2458275.531,8.3,Vis.
2458276.4208,8.3,Vis.
2458276.44792,8.2,Vis.
2458276.5,7.6,Vis.
2458277.4965,7.9,Vis.
2458277.5,8,Vis.
2458277.5222,8.2,Vis.
2458278.29722,8.5,Vis.
2458278.4028,8.3,Vis.
2458278.43,7.7,Vis.
2458279.469,8.5,Vis.
2458279.65,8.3,Vis.
2458279.6625,8.5,Vis.
2458280.38,7.7,Vis.
2458280.4125,8.2,Vis.
2458280.42,7.5,Vis.
2458281.4153,8.23,Vis.
2458281.6,8.1,Vis.
2458283.41,8.9,Vis.
2458283.42,7.7,Vis.
2458284.4063,8.2,Vis.
2458284.5,7.8,Vis.
2458285.4194,8.09,Vis.
2458285.4229,7.8,Vis.
2458288.5,8,Vis.
2458289.3,8.4,Vis.
2458289.46319,8.3,Vis.
2458289.48,8,Vis.
2458289.5444,8.2,Vis.
2458290.36,7.9,Vis.
2458290.4125,8.1,Vis.
2458290.42,7.7,Vis.
2458290.45764,8,Vis.
2458290.5417,8.3,Vis.
2458291.31944,8.2,Vis.
2458291.6,8.1,Vis.
2458292.5,8.5,Vis.
2458292.72708,8.2,Vis.
2458294.43,7.7,Vis.
2458294.474,8.6,Vis.
2458295.4167,8.32,Vis.
2458295.656,8.6,Vis.
2458296.4326,8.4,Vis.
2458296.4993,8.3,Vis.
2458296.65972,8.3,Vis.
2458297.4146,8.3,Vis.
2458298.43333,8.3,Vis.
2458298.47,7.7,Vis.
2458299.31111,8.5,Vis.
2458299.5417,8.3,Vis.
2458299.64097,8.5,Vis.
2458300.3931,8.3,Vis.
2458300.4,8.6,Vis.
2458300.425,8.2,Vis.
2458300.43056,8.3,Vis.
2458301.38,8.9,Vis.
2458301.41,8.3,Vis.
2458301.425,8.4,Vis.
2458301.6,8.3,Vis.
2458301.656,8.7,Vis.
2458301.67569,8.3,Vis.
2458302.4,8.1,Vis.
2458302.4104,8.3,Vis.
2458302.43,8.7,Vis.
2458303.29653,8.4,Vis.
2458304.4007,8.3,Vis.
2458304.4069,8.53,Vis.
2458304.43,8.7,Vis.
2458304.4431,8.4,Vis.
2458306.3,8.5,Vis.
2458306.37,9.5,Vis.
2458306.434,8.4,Vis.
2458306.5,8.2,Vis.
2458307.3972,8.5,Vis.
2458307.43,8.7,Vis.
2458307.563,8.9,Vis.
2458308.5292,8.6,Vis.
2458308.622,8.7,Vis.
2458309.5,8.5,Vis.
2458309.54,8.7,Vis.
2458310.3,8.6,Vis.
2458310.416,8.7,Vis.
2458310.425,8.7,Vis.
2458310.6,8.9,Vis.
2458311.4625,8.7,Vis.
2458312.425,8.6,Vis.
2458312.44653,8.6,Vis.
2458312.5118,8.7,Vis.
2458313.29444,8.5,Vis.
2458313.35,8.5,Vis.
2458313.3868,8.7,Vis.
2458313.4444,8.4,Vis.
2458313.47,8.8,Vis.
2458313.725,8.8,Vis.
2458314.444,9.2,Vis.
2458314.45625,8.7,Vis.
2458314.656,8.6,Vis.
2458315.4,8.8,Vis.
2458315.4201,8.7,Vis.
2458316.4104,8.9,Vis.
2458317.3931,9.13,Vis.
2458317.49,8.6,Vis.
2458318.4146,9.1,Vis.
2458318.46458,8.7,Vis.
2458319.36,8.6,Vis.
2458319.4139,9.1,Vis.
2458319.90278,9.3,Vis.
2458320.3875,9,Vis.
2458322.46,8.9,Vis.
2458322.48542,9.3,Vis.
2458323.3854,9.4,Vis.
2458323.41319,9.3,Vis.
2458323.4153,9.3,Vis.
2458324.4042,9.2,Vis.
2458324.45625,9.4,Vis.
2458324.62,8.9,Vis.
2458325.3,9.6,Vis.
2458325.3972,9.3,Vis.
2458326.38889,9.6,Vis.
2458327.29028,9.9,Vis.
2458327.46111,9.6,Vis.
2458327.46528,9.5,Vis.
2458330.3576,9.9,Vis.
2458331.42,9.8,Vis.
2458331.42222,9.4,Vis.
2458331.43125,10,Vis.
2458332.27917,10.1,Vis.
2458332.64028,9.9,Vis.
2458333.61,10.1,Vis.
2458334.46,10.3,Vis.
2458335.6632,9.9,Vis.
2458336.4014,10.8,Vis.
2458336.5,10.7,Vis.
2458337.37,10,Vis.
2458337.3826,10.8,Vis.
2458337.48,10.7,Vis.
2458338.4201,10.7,Vis.
2458338.47222,11,Vis.
2458339.28194,10.4,Vis.
2458339.3938,10.9,Vis.
2458340.39375,10.8,Vis.
2458340.4319,10.8,Vis.
2458340.47,10.7,Vis.
2458340.596,10.8,Vis.
2458341.5,10.8,Vis.
2458342.3903,11.2,Vis.
2458343.3826,11.1,Vis.
2458344.27778,10.7,Vis.
2458344.38056,11.5,Vis.
2458344.6,11.5,Vis.
2458345.55,11,Vis.
2458345.64306,11.4,Vis.
2458346.3792,10.9,Vis.
2458346.4181,11.1,Vis.
2458347.45,11.4,Vis.
2458349.26806,11.3,Vis.
2458350.3701,11.7,Vis.
2458352.3,9.9,Vis.
2458353.42361,11.9,Vis.
2458353.42708,11.8,Vis.
2458355.63,11.7,Vis.
2458356.625,11.9,Vis.
2458361.26944,12,Vis.
2458361.6,12.4,Vis.
2458363.4194,10.9,Vis.
2458364.71458,12.3,Vis.
2458365.26111,12,Vis.
2458365.33889,12.1,Vis.
2458370.36,12,Vis.
2458370.6,12.2,Vis.
2458371.3,12.1,Vis.
2458372.24792,12,Vis.
2458372.71042,12.2,Vis.
2458374.3014,12.6,Vis.
2458374.7,12.7,Vis.
2458375.425,12.3,Vis.
2458377.35,12.7,Vis.
2458380.23125,12.1,Vis.
2458380.32292,12.3,Vis.
2458380.32847,12,Vis.
2458381.6,12.2,Vis.
2458381.60208,12.2,Vis.
2458382.35,11.9,Vis.
2458383.5417,12.3,Vis.
2458383.672,12,Vis.
