JD,Magnitude,Band
2456600.5847,8.6,Vis.
2456604.23,8.6,Vis.
2456605.22639,8.6,Vis.
2456609.3521,8.6,Vis.
2456612.21944,8.6,Vis.
2456735.90694,8.6,Vis.
2456738.53889,8.6,Vis.
2456739.9,8.6,Vis.
2456767.38264,8.6,Vis.
2456769.39653,8.6,Vis.
2456781.4014,8.6,Vis.
2456782.4007,8.6,Vis.
2456783.3917,8.6,Vis.
2456792.92153,8.6,Vis.
2456796.5,8.6,Vis.
2456913.3514,8.6,Vis.
2456914.47,8.6,Vis.
2456943.2939,8.6,Vis.
2456980.365,8.6,Vis.
2456983.62,8.6,Vis.
2456988.21458,8.6,Vis.
2457171.566,8.6,Vis.
2457173.49028,8.6,Vis.
2457177.30069,8.6,Vis.
2457290.6153,8.6,Vis.
2457292.35,8.6,Vis.
2457293.604,8.6,Vis.
2457299.34722,8.6,Vis.
2457342.614,8.6,Vis.
2457366.25833,8.6,Vis.
2457481.95069,8.6,Vis.
2457546.4,8.6,Vis.
2457546.497,8.6,Vis.
2457556.3,8.6,Vis.
2457569.39,8.6,Vis.
2457656.36597,8.6,Vis.
2457660.31,8.6,Vis.
2457661.3451,8.6,Vis.
2457662.57153,8.6,Vis.
2457664.72986,8.6,Vis.
2457749.2993,8.6,Vis.
2457749.3,8.6,Vis.
2457751.25,8.6,Vis.
2457751.3,8.6,Vis.
2457867.5715,8.6,Vis.
2457874.48681,8.6,Vis.
2457887.4618,8.6,Vis.
2457891.5368,8.6,Vis.
2457894.42361,8.6,Vis.
2457924.72917,8.6,Vis.
2457928.36,8.6,Vis.
2457930.479,8.6,Vis.
2457931.42,8.6,Vis.
2457931.64861,8.6,Vis.
2457932.3,8.6,Vis.
2457933.4167,8.6,Vis.
2457935.32431,8.6,Vis.
2457937.35,8.6,Vis.
2457937.47847,8.6,Vis.
2457938.4264,8.6,Vis.
2458051.33,8.6,Vis.
2458054.2778,8.6,Vis.
2458056.514,8.6,Vis.
2458123.2,8.6,Vis.
2458126.3035,8.6,Vis.
2458133.3007,8.6,Vis.
2458259.4188,8.6,Vis.
2458265.458,8.6,Vis.
2458294.474,8.6,Vis.
2458295.656,8.6,Vis.
2458300.4,8.6,Vis.
2458308.5292,8.6,Vis.
2458310.3,8.6,Vis.
2458312.425,8.6,Vis.
2458312.44653,8.6,Vis.
2458314.656,8.6,Vis.
2458317.49,8.6,Vis.
2458319.36,8.6,Vis.
2458635.5,8.6,Vis.
2458637.5292,8.6,Vis.
2458639.3875,8.6,Vis.
2458696.39583,8.6,Vis.
2458698.4,8.6,Vis.
2458700.3875,8.6,Vis.
2458806.19306,8.6,Vis.
2458806.3,8.6,Vis.
2458899.5333,8.6,Vis.
2455400.47014,8.65,Vis.
2456518.3776,8.65,Vis.
2457559.7347,8.65,Vis.
2457939.46875,8.65,Vis.
2458638.38403,8.67,Vis.
2455270.68,8.7,Vis.
2455271.9,8.7,Vis.
2455277.68,8.7,Vis.
2455389.4,8.7,Vis.
2455391.4,8.7,Vis.
2455391.47,8.7,Vis.
2455455.48,8.7,Vis.
2455460.3188,8.7,Vis.
2455460.33,8.7,Vis.
2455463.4,8.7,Vis.
2455466.6,8.7,Vis.
2455473.38056,8.7,Vis.
2455579.7222,8.7,Vis.
2455582.224,8.7,Vis.
2455642.66,8.7,Vis.
2455653.61,8.7,Vis.
2455666.9,8.7,Vis.
2455763.6674,8.7,Vis.
2455769.4056,8.7,Vis.
2455828.3819,8.7,Vis.
2455847.4757,8.7,Vis.
2455853.607,8.7,Vis.
2455966.2792,8.7,Vis.
2456031.5833,8.7,Vis.
2456147.3,8.7,Vis.
2456149.36806,8.7,Vis.
2456149.393,8.7,Vis.
2456150.3896,8.7,Vis.
2456151.3646,8.7,Vis.
2456218.3756,8.7,Vis.
2456226.3361,8.7,Vis.
2456227.4375,8.7,Vis.
2456229.29514,8.7,Vis.
2456400.5938,8.7,Vis.
2456407.5806,8.7,Vis.
2456412.46389,8.7,Vis.
2456508.29722,8.7,Vis.
2456513.66389,8.7,Vis.
2456514.38611,8.7,Vis.
2456515.6,8.7,Vis.
2456520.33542,8.7,Vis.
2456520.88958,8.7,Vis.
2456533.41667,8.7,Vis.
2456599.34097,8.7,Vis.
2456606.2292,8.7,Vis.
2456729.92778,8.7,Vis.
2456738.52,8.7,Vis.
2456741.4333,8.7,Vis.
2456756.6514,8.7,Vis.
2456778.4167,8.7,Vis.
2456781.5,8.7,Vis.
2456798.39,8.7,Vis.
2456912.4139,8.7,Vis.
2456913.24306,8.7,Vis.
2456915.3382,8.7,Vis.
2456915.35417,8.7,Vis.
2456916.3556,8.7,Vis.
2456985.2125,8.7,Vis.
2456985.59167,8.7,Vis.
2456992.57847,8.7,Vis.
2456994.27708,8.7,Vis.
2457086.9,8.7,Vis.
2457170.4354,8.7,Vis.
2457171.631,8.7,Vis.
2457173.441,8.7,Vis.
2457174.425,8.7,Vis.
2457179.39,8.7,Vis.
2457179.486,8.7,Vis.
2457289.8,8.7,Vis.
2457293.35,8.7,Vis.
2457294.4382,8.7,Vis.
2457364.1563,8.7,Vis.
2457364.30556,8.7,Vis.
2457365.549,8.7,Vis.
2457367.4153,8.7,Vis.
2457368.684,8.7,Vis.
2457480.5979,8.7,Vis.
2457481.5799,8.7,Vis.
2457551.41319,8.7,Vis.
2457552.6,8.7,Vis.
2457555.28264,8.7,Vis.
2457555.3938,8.7,Vis.
2457557.4014,8.7,Vis.
2457559.67986,8.7,Vis.
2457566.62917,8.7,Vis.
2457568.3,8.7,Vis.
2457659.29028,8.7,Vis.
2457749.253,8.7,Vis.
2457751.27361,8.7,Vis.
2457752.416,8.7,Vis.
2457752.7243,8.7,Vis.
2457753.4306,8.7,Vis.
2457753.5,8.7,Vis.
2457754.3,8.7,Vis.
2457756.2125,8.7,Vis.
2457866.8,8.7,Vis.
2457867.925,8.7,Vis.
2457870.4486,8.7,Vis.
2457873.4861,8.7,Vis.
2457874.4347,8.7,Vis.
2457874.48194,8.7,Vis.
2457874.73125,8.7,Vis.
2457876.3736,8.7,Vis.
2457881.51,8.7,Vis.
2457881.517,8.7,Vis.
2457887.69931,8.7,Vis.
2457893.4,8.7,Vis.
2457929.31111,8.7,Vis.
2457930.69375,8.7,Vis.
2457932.4826,8.7,Vis.
2457935.409,8.7,Vis.
2457935.68819,8.7,Vis.
2457936.67292,8.7,Vis.
2457939.4278,8.7,Vis.
2457939.44097,8.7,Vis.
2458046.5361,8.7,Vis.
2458047.3333,8.7,Vis.
2458047.37361,8.7,Vis.
2458050.625,8.7,Vis.
2458050.71042,8.7,Vis.
2458125.2111,8.7,Vis.
2458128.27,8.7,Vis.
2458129.2215,8.7,Vis.
2458131.53125,8.7,Vis.
2458256.43,8.7,Vis.
2458258.41806,8.7,Vis.
2458258.4618,8.7,Vis.
2458260.44,8.7,Vis.
2458263.6347,8.7,Vis.
2458301.656,8.7,Vis.
2458302.43,8.7,Vis.
2458304.43,8.7,Vis.
2458307.43,8.7,Vis.
2458308.622,8.7,Vis.
2458309.54,8.7,Vis.
2458310.416,8.7,Vis.
2458310.425,8.7,Vis.
2458311.4625,8.7,Vis.
2458312.5118,8.7,Vis.
2458313.3868,8.7,Vis.
2458314.45625,8.7,Vis.
2458315.4201,8.7,Vis.
2458318.46458,8.7,Vis.
2458504.2063,8.7,Vis.
2458513.6889,8.7,Vis.
2458626.54,8.7,Vis.
2458633.4368,8.7,Vis.
2458635.45,8.7,Vis.
2458636.5104,8.7,Vis.
2458637.37986,8.7,Vis.
2458639.416,8.7,Vis.
2458642.29653,8.7,Vis.
2458696.6,8.7,Vis.
2458700.608,8.7,Vis.
2458806.3889,8.7,Vis.
2458807.33333,8.7,Vis.
2458511.2958,8.71,Vis.
2455272.5,8.8,Vis.
2455275,8.8,Vis.
2455388.39,8.8,Vis.
2455464.48,8.8,Vis.
2455474.30278,8.8,Vis.
2455576.24792,8.8,Vis.
2455579.21,8.8,Vis.
2455658.58,8.8,Vis.
2455660.601,8.8,Vis.
2455661.4597,8.8,Vis.
2455662,8.8,Vis.
2455663.3563,8.8,Vis.
2455759.4,8.8,Vis.
2455762.47,8.8,Vis.
2455762.6,8.8,Vis.
2455763.7063,8.8,Vis.
2455764.4882,8.8,Vis.
2455766.55,8.8,Vis.
2455847.36806,8.8,Vis.
2455847.4562,8.8,Vis.
2455850.2209,8.8,Vis.
2455851.2681,8.8,Vis.
2455851.6,8.8,Vis.
2455852.3,8.8,Vis.
2455852.32847,8.8,Vis.
2455852.5554,8.8,Vis.
2455856.25208,8.8,Vis.
2455867.5014,8.8,Vis.
2456033.4507,8.8,Vis.
2456034.8764,8.8,Vis.
2456035.4271,8.8,Vis.
2456037.55,8.8,Vis.
2456144.35278,8.8,Vis.
2456151.6,8.8,Vis.
2456227.3313,8.8,Vis.
2456228.36,8.8,Vis.
2456229.341,8.8,Vis.
2456232.2736,8.8,Vis.
2456342.6,8.8,Vis.
2456406.5,8.8,Vis.
2456412.56,8.8,Vis.
2456414.4618,8.8,Vis.
2456416.44,8.8,Vis.
2456509.31,8.8,Vis.
2456510.4,8.8,Vis.
2456512.39028,8.8,Vis.
2456512.55,8.8,Vis.
2456517.4,8.8,Vis.
2456520.46,8.8,Vis.
2456521.3382,8.8,Vis.
2456607.3125,8.8,Vis.
2456608.4132,8.8,Vis.
2456611.36,8.8,Vis.
2456612.60625,8.8,Vis.
2456614.3,8.8,Vis.
2456722.52,8.8,Vis.
2456726.52,8.8,Vis.
2456729.53,8.8,Vis.
2456737.6417,8.8,Vis.
2456790.48,8.8,Vis.
2456791.3618,8.8,Vis.
2456798.56,8.8,Vis.
2456914.6,8.8,Vis.
2456985.34,8.8,Vis.
2456986.2569,8.8,Vis.
2456990.3,8.8,Vis.
2456990.4,8.8,Vis.
2457080.72,8.8,Vis.
2457083.67,8.8,Vis.
2457086.72,8.8,Vis.
2457171.4,8.8,Vis.
2457177.42,8.8,Vis.
2457178.43889,8.8,Vis.
2457282.59,8.8,Vis.
2457284.36,8.8,Vis.
2457285.39514,8.8,Vis.
2457288.70486,8.8,Vis.
2457290.625,8.8,Vis.
2457292.22153,8.8,Vis.
2457292.4,8.8,Vis.
2457365.2549,8.8,Vis.
2457474.63,8.8,Vis.
2457476.63,8.8,Vis.
2457476.909,8.8,Vis.
2457478.4139,8.8,Vis.
2457551.43,8.8,Vis.
2457556.4,8.8,Vis.
2457557.29722,8.8,Vis.
2457557.44,8.8,Vis.
2457557.656,8.8,Vis.
2457558.384,8.8,Vis.
2457561.3944,8.8,Vis.
2457563.44,8.8,Vis.
2457573.50278,8.8,Vis.
2457575.48889,8.8,Vis.
2457579.42292,8.8,Vis.
2457655.5,8.8,Vis.
2457656.6,8.8,Vis.
2457658.42,8.8,Vis.
2457659.29653,8.8,Vis.
2457727.2624,8.8,Vis.
2457752.258,8.8,Vis.
2457754.3646,8.8,Vis.
2457755.49097,8.8,Vis.
2457756.19583,8.8,Vis.
2457756.76,8.8,Vis.
2457757.2083,8.8,Vis.
2457860.54,8.8,Vis.
2457867.56,8.8,Vis.
2457871.54,8.8,Vis.
2457873.45833,8.8,Vis.
2457938.42,8.8,Vis.
2457938.5,8.8,Vis.
2457938.656,8.8,Vis.
2457942.42,8.8,Vis.
2457945.42,8.8,Vis.
2458038.35,8.8,Vis.
2458041.35,8.8,Vis.
2458048.19583,8.8,Vis.
2458049.35,8.8,Vis.
2458052.58333,8.8,Vis.
2458128.2229,8.8,Vis.
2458133.7389,8.8,Vis.
2458249.42,8.8,Vis.
2458253.43,8.8,Vis.
2458260.566,8.8,Vis.
2458313.47,8.8,Vis.
2458313.725,8.8,Vis.
2458315.4,8.8,Vis.
2458441.36,8.8,Vis.
2458511.72,8.8,Vis.
2458514.24514,8.8,Vis.
2458514.72,8.8,Vis.
2458624.39,8.8,Vis.
2458630.45,8.8,Vis.
2458634.4,8.8,Vis.
2458636.375,8.8,Vis.
2458647.28889,8.8,Vis.
2458700.39,8.8,Vis.
2458706.4,8.8,Vis.
2458801.4,8.8,Vis.
2458803.5,8.8,Vis.
2458804.33,8.8,Vis.
2458808.521,8.8,Vis.
2455760.3842,8.85,Vis.
2458635.36944,8.85,Vis.
2455275.62,8.9,Vis.
2455391.4257,8.9,Vis.
2455466.5507,8.9,Vis.
2455468.5,8.9,Vis.
2455471.325,8.9,Vis.
2455574.19,8.9,Vis.
2455580.219,8.9,Vis.
2455582.2569,8.9,Vis.
2455671.6,8.9,Vis.
2455753.47,8.9,Vis.
2455760.377,8.9,Vis.
2455849.6528,8.9,Vis.
2455850.2125,8.9,Vis.
2455852.2,8.9,Vis.
2456034.9,8.9,Vis.
2456037.5708,8.9,Vis.
2456038.58,8.9,Vis.
2456222.3,8.9,Vis.
2456226.3986,8.9,Vis.
2456229.2521,8.9,Vis.
2456229.30903,8.9,Vis.
2456232.33958,8.9,Vis.
2456233.4,8.9,Vis.
2456234.2,8.9,Vis.
2456414.8,8.9,Vis.
2456423.6,8.9,Vis.
2456426.4,8.9,Vis.
2456504.5507,8.9,Vis.
2456507.55,8.9,Vis.
2456511.3772,8.9,Vis.
2456513.38958,8.9,Vis.
2456514.3931,8.9,Vis.
2456521.635,8.9,Vis.
2456608.2,8.9,Vis.
2456613.3,8.9,Vis.
2456615.4,8.9,Vis.
2456619.18194,8.9,Vis.
2456709.6,8.9,Vis.
2456714.61,8.9,Vis.
2456717.58,8.9,Vis.
2456717.59,8.9,Vis.
2456723.51,8.9,Vis.
2456791.4,8.9,Vis.
2456793.45,8.9,Vis.
2456795.6,8.9,Vis.
2456802.61,8.9,Vis.
2456910.38,8.9,Vis.
2456911.66875,8.9,Vis.
2456985.253,8.9,Vis.
2456986.3201,8.9,Vis.
2456988.1979,8.9,Vis.
2456996.5,8.9,Vis.
2456996.574,8.9,Vis.
2457176.5667,8.9,Vis.
2457178.425,8.9,Vis.
2457179.4,8.9,Vis.
2457180.5,8.9,Vis.
2457184.42,8.9,Vis.
2457185.4,8.9,Vis.
2457186.39,8.9,Vis.
2457187.42,8.9,Vis.
2457281.4,8.9,Vis.
2457283.24792,8.9,Vis.
2457284.4,8.9,Vis.
2457286.6125,8.9,Vis.
2457287.36042,8.9,Vis.
2457369.3,8.9,Vis.
2457379.3,8.9,Vis.
2457469.69,8.9,Vis.
2457476.9,8.9,Vis.
2457479.573,8.9,Vis.
2457556.4451,8.9,Vis.
2457562.4028,8.9,Vis.
2457564.30278,8.9,Vis.
2457564.7431,8.9,Vis.
2457571.44,8.9,Vis.
2457654.58,8.9,Vis.
2457658.69097,8.9,Vis.
2457659.574,8.9,Vis.
2457749.24,8.9,Vis.
2457750.21528,8.9,Vis.
2457750.2389,8.9,Vis.
2457857.63,8.9,Vis.
2457881.4,8.9,Vis.
2457922.5,8.9,Vis.
2457941.42569,8.9,Vis.
2457941.42986,8.9,Vis.
2457948.55,8.9,Vis.
2458040.20278,8.9,Vis.
2458044.35208,8.9,Vis.
2458134.22708,8.9,Vis.
2458135.72,8.9,Vis.
2458253.5,8.9,Vis.
2458255.69514,8.9,Vis.
2458283.41,8.9,Vis.
2458301.38,8.9,Vis.
2458307.563,8.9,Vis.
2458310.6,8.9,Vis.
2458316.4104,8.9,Vis.
2458322.46,8.9,Vis.
2458324.62,8.9,Vis.
2458424.3,8.9,Vis.
2458429.3,8.9,Vis.
2458440.4472,8.9,Vis.
2458511.9,8.9,Vis.
2458622.48,8.9,Vis.
2458633.43889,8.9,Vis.
2458633.44375,8.9,Vis.
2458634.36528,8.9,Vis.
2458703.4438,8.9,Vis.
2458708.39514,8.9,Vis.
2458711.39,8.9,Vis.
2458714.37,8.9,Vis.
2458804.3,8.9,Vis.
2458805.2,8.9,Vis.
2458900.72,8.9,Vis.
2458900.73611,8.9,Vis.
2458961.5,8.9,Vis.
2455851.3489,8.95,Vis.
2458633.36042,8.97,Vis.
2455381.43,9,Vis.
2455382.41,9,Vis.
2455386.3,9,Vis.
2455386.30556,9,Vis.
2455387.4568,9,Vis.
2455467.3,9,Vis.
2455473.3,9,Vis.
2455475.6438,9,Vis.
2455476.3229,9,Vis.
2455477.35,9,Vis.
2455478.28056,9,Vis.
2455480.4152,9,Vis.
2455571.316,9,Vis.
2455578.2806,9,Vis.
2455663.587,9,Vis.
2455668.6,9,Vis.
2455670.5563,9,Vis.
2455761.7465,9,Vis.
2455766.4063,9,Vis.
2455832.7,9,Vis.
2455849.2938,9,Vis.
2455849.3507,9,Vis.
2455850.3653,9,Vis.
2455851.22917,9,Vis.
2455853.39,9,Vis.
2455857.3472,9,Vis.
2455959.7194,9,Vis.
2455961.7,9,Vis.
2455966.2715,9,Vis.
2456033.6097,9,Vis.
2456034.3889,9,Vis.
2456139.5042,9,Vis.
2456238.3,9,Vis.
2456238.5604,9,Vis.
2456341.2604,9,Vis.
2456415.4194,9,Vis.
2456417.48403,9,Vis.
2456420.7,9,Vis.
2456428.39,9,Vis.
2456428.55,9,Vis.
2456438.64,9,Vis.
2456508.4,9,Vis.
2456510.35278,9,Vis.
2456510.41181,9,Vis.
2456510.455,9,Vis.
2456516.3194,9,Vis.
2456520.3,9,Vis.
2456609.2,9,Vis.
2456611.32361,9,Vis.
2456611.5326,9,Vis.
2456721.7,9,Vis.
2456724.6,9,Vis.
2456800.5,9,Vis.
2456904.24444,9,Vis.
2456998.3,9,Vis.
2456999.38,9,Vis.
2457178.4,9,Vis.
2457180.7,9,Vis.
2457277.24514,9,Vis.
2457281.6354,9,Vis.
2457370.27361,9,Vis.
2457376.33,9,Vis.
2457379.3,9,Vis.
2457556.72639,9,Vis.
2457558.44,9,Vis.
2457563.4153,9,Vis.
2457565.716,9,Vis.
2457575.39,9,Vis.
2457576.5,9,Vis.
2457751.2,9,Vis.
2457753.2297,9,Vis.
2457756.54167,9,Vis.
2457758.3,9,Vis.
2457759.2,9,Vis.
2457759.25,9,Vis.
2457931.38,9,Vis.
2457939.5,9,Vis.
2457939.6,9,Vis.
2457948.4,9,Vis.
2457949.41944,9,Vis.
2457951.38,9,Vis.
2457951.45069,9,Vis.
2458039.5,9,Vis.
2458044.58889,9,Vis.
2458046.6,9,Vis.
2458134.225,9,Vis.
2458143.69,9,Vis.
2458245.4,9,Vis.
2458246.57,9,Vis.
2458251.4,9,Vis.
2458252.41667,9,Vis.
2458258.3,9,Vis.
2458320.3875,9,Vis.
2458439.27,9,Vis.
2458619.51,9,Vis.
2458630.6,9,Vis.
2458632.35486,9,Vis.
2458694.3,9,Vis.
2458706.3979,9,Vis.
2458713.6,9,Vis.
2458714.36,9,Vis.
2458718.275,9,Vis.
2458780.4,9,Vis.
2458254.4667,9.02,Vis.
2456510.3931,9.05,Vis.
2455386.53,9.1,Vis.
2455387.375,9.1,Vis.
2455387.48889,9.1,Vis.
2455388.7,9.1,Vis.
2455389.40625,9.1,Vis.
2455389.49028,9.1,Vis.
2455391.49306,9.1,Vis.
2455391.5174,9.1,Vis.
2455477.3576,9.1,Vis.
2455567.21389,9.1,Vis.
2455569.26806,9.1,Vis.
2455569.2681,9.1,Vis.
2455578,9.1,Vis.
2455663.9,9.1,Vis.
2455675.5854,9.1,Vis.
2455748.394,9.1,Vis.
2455750.70347,9.1,Vis.
2455751.7111,9.1,Vis.
2455754.4,9.1,Vis.
2455760.45,9.1,Vis.
2455761.4965,9.1,Vis.
2455851.3236,9.1,Vis.
2455858.39,9.1,Vis.
2455961.61,9.1,Vis.
2456037,9.1,Vis.
2456232.23,9.1,Vis.
2456232.3201,9.1,Vis.
2456239.4,9.1,Vis.
2456240.0764,9.1,Vis.
2456245.21181,9.1,Vis.
2456412.618,9.1,Vis.
2456418.4347,9.1,Vis.
2456431.5806,9.1,Vis.
2456505.4549,9.1,Vis.
2456506.4,9.1,Vis.
2456509.4597,9.1,Vis.
2456509.46389,9.1,Vis.
2456511.4883,9.1,Vis.
2456514.3701,9.1,Vis.
2456521.491,9.1,Vis.
2456618.39,9.1,Vis.
2456798.3885,9.1,Vis.
2456798.4347,9.1,Vis.
2456800.31597,9.1,Vis.
2456907.6,9.1,Vis.
2456994.28194,9.1,Vis.
2457005.39,9.1,Vis.
2457006.2,9.1,Vis.
2457075.72,9.1,Vis.
2457178.4403,9.1,Vis.
2457178.5694,9.1,Vis.
2457179.4028,9.1,Vis.
2457186.3,9.1,Vis.
2457274.25069,9.1,Vis.
2457275.31,9.1,Vis.
2457276.59,9.1,Vis.
2457371.53403,9.1,Vis.
2457375.7208,9.1,Vis.
2457377.5,9.1,Vis.
2457387.3,9.1,Vis.
2457561.42986,9.1,Vis.
2457562.4312,9.1,Vis.
2457562.6,9.1,Vis.
2457564.4035,9.1,Vis.
2457565.65139,9.1,Vis.
2457571.434,9.1,Vis.
2457578.44,9.1,Vis.
2457649.41,9.1,Vis.
2457656.2729,9.1,Vis.
2457754.3,9.1,Vis.
2457755.1813,9.1,Vis.
2457756.2007,9.1,Vis.
2457756.3646,9.1,Vis.
2457758.25,9.1,Vis.
2457760.2,9.1,Vis.
2457761.1924,9.1,Vis.
2457867.5,9.1,Vis.
2457942.91806,9.1,Vis.
2457943.65486,9.1,Vis.
2457946.409,9.1,Vis.
2458050.30208,9.1,Vis.
2458137.69,9.1,Vis.
2458138.2194,9.1,Vis.
2458252.42153,9.1,Vis.
2458252.4278,9.1,Vis.
2458253.3931,9.1,Vis.
2458253.4375,9.1,Vis.
2458318.4146,9.1,Vis.
2458319.4139,9.1,Vis.
2458436.425,9.1,Vis.
2458438.24514,9.1,Vis.
2458632.46875,9.1,Vis.
2458707.59,9.1,Vis.
2458710.42361,9.1,Vis.
2458714.41667,9.1,Vis.
2458904.9,9.1,Vis.
2458905.68,9.1,Vis.
2458909.6035,9.1,Vis.
2458047.3861,9.13,Vis.
2458317.3931,9.13,Vis.
2458631.34861,9.15,Vis.
2458136.2931,9.19,Vis.
2455280.6417,9.2,Vis.
2455282.9,9.2,Vis.
2455382.394,9.2,Vis.
2455383.5,9.2,Vis.
2455388.38542,9.2,Vis.
2455473.35,9.2,Vis.
2455474.3569,9.2,Vis.
2455476.4,9.2,Vis.
2455478.6,9.2,Vis.
2455485.27222,9.2,Vis.
2455670.5465,9.2,Vis.
2455671.4118,9.2,Vis.
2455672.6007,9.2,Vis.
2455759.3,9.2,Vis.
2455760.635,9.2,Vis.
2455851.5,9.2,Vis.
2455852.3194,9.2,Vis.
2455854.4778,9.2,Vis.
2455856.4535,9.2,Vis.
2455857.591,9.2,Vis.
2455961,9.2,Vis.
2456040.4597,9.2,Vis.
2456042.8,9.2,Vis.
2456146.37222,9.2,Vis.
2456237.5,9.2,Vis.
2456241.19444,9.2,Vis.
2456241.35,9.2,Vis.
2456341,9.2,Vis.
2456422.5868,9.2,Vis.
2456429.37153,9.2,Vis.
2456429.6,9.2,Vis.
2456498.6375,9.2,Vis.
2456505.461,9.2,Vis.
2456507.6,9.2,Vis.
2456616.5,9.2,Vis.
2456624.4,9.2,Vis.
2456721.9,9.2,Vis.
2456730.6521,9.2,Vis.
2456794.5257,9.2,Vis.
2456796.451,9.2,Vis.
2456797.3882,9.2,Vis.
2456798.4306,9.2,Vis.
2456801.4528,9.2,Vis.
2456803.4167,9.2,Vis.
2456809.45208,9.2,Vis.
2456997.26736,9.2,Vis.
2457279.8,9.2,Vis.
2457283.42639,9.2,Vis.
2457283.6083,9.2,Vis.
2457285.6,9.2,Vis.
2457286.627,9.2,Vis.
2457287.42153,9.2,Vis.
2457287.4583,9.2,Vis.
2457377.2111,9.2,Vis.
2457566.3889,9.2,Vis.
2457568.3674,9.2,Vis.
2457571.29653,9.2,Vis.
2457577.4,9.2,Vis.
2457586.643,9.2,Vis.
2457658.29514,9.2,Vis.
2457760.4,9.2,Vis.
2457945.3854,9.2,Vis.
2457948.4076,9.2,Vis.
2458042.29028,9.2,Vis.
2458249.45139,9.2,Vis.
2458249.5,9.2,Vis.
2458250.4236,9.2,Vis.
2458251.4146,9.2,Vis.
2458314.444,9.2,Vis.
2458324.4042,9.2,Vis.
2458438.3431,9.2,Vis.
2458629.5104,9.2,Vis.
2458630.34514,9.2,Vis.
2458710.3736,9.2,Vis.
2458716.4,9.2,Vis.
2458911.66667,9.2,Vis.
2456507.3979,9.25,Vis.
2458629.34028,9.25,Vis.
2456508.36667,9.28,Vis.
2455385.5,9.3,Vis.
2455386.6,9.3,Vis.
2455478.5833,9.3,Vis.
2455478.6,9.3,Vis.
2455482.4,9.3,Vis.
2455672.4118,9.3,Vis.
2455857.2535,9.3,Vis.
2455858.3278,9.3,Vis.
2455858.3757,9.3,Vis.
2455858.538,9.3,Vis.
2456039.3958,9.3,Vis.
2456040.5951,9.3,Vis.
2456041.3785,9.3,Vis.
2456044.4,9.3,Vis.
2456045.4,9.3,Vis.
2456132.43,9.3,Vis.
2456139.6208,9.3,Vis.
2456139.8,9.3,Vis.
2456143.39583,9.3,Vis.
2456236.2674,9.3,Vis.
2456246.2694,9.3,Vis.
2456246.3,9.3,Vis.
2456248.3,9.3,Vis.
2456335.9,9.3,Vis.
2456427.4687,9.3,Vis.
2456507.3875,9.3,Vis.
2456510.3792,9.3,Vis.
2456512.4,9.3,Vis.
2456514.652,9.3,Vis.
2456725.712,9.3,Vis.
2456729.6375,9.3,Vis.
2456802.4181,9.3,Vis.
2456809.31597,9.3,Vis.
2456896.4868,9.3,Vis.
2456903.5174,9.3,Vis.
2456998.5,9.3,Vis.
2457000.2146,9.3,Vis.
2457001.2243,9.3,Vis.
2457006.3,9.3,Vis.
2457013.3,9.3,Vis.
2457180.7,9.3,Vis.
2457181.4313,9.3,Vis.
2457187.4,9.3,Vis.
2457278.4,9.3,Vis.
2457284.68819,9.3,Vis.
2457376.6813,9.3,Vis.
2457379.6979,9.3,Vis.
2457561.5354,9.3,Vis.
2457565.638,9.3,Vis.
2457567.36597,9.3,Vis.
2457571.3965,9.3,Vis.
2457572.4417,9.3,Vis.
2457572.4576,9.3,Vis.
2457573.6,9.3,Vis.
2457574.28472,9.3,Vis.
2457574.3972,9.3,Vis.
2457577.29653,9.3,Vis.
2457583.4076,9.3,Vis.
2457653.35417,9.3,Vis.
2457656.3597,9.3,Vis.
2457759.6938,9.3,Vis.
2457762.5,9.3,Vis.
2457764.23611,9.3,Vis.
2457859.5979,9.3,Vis.
2457926.39,9.3,Vis.
2457937.48611,9.3,Vis.
2457950.5,9.3,Vis.
2457954.4,9.3,Vis.
2458042.28542,9.3,Vis.
2458044.58472,9.3,Vis.
2458136.5,9.3,Vis.
2458247.6,9.3,Vis.
2458319.90278,9.3,Vis.
2458322.48542,9.3,Vis.
2458323.41319,9.3,Vis.
2458323.4153,9.3,Vis.
2458325.3972,9.3,Vis.
2458457.3,9.3,Vis.
2458518.7313,9.3,Vis.
2458520.7306,9.3,Vis.
2458522.6556,9.3,Vis.
2458628.33472,9.3,Vis.
2458706.6,9.3,Vis.
2458715.35833,9.3,Vis.
2458717.3922,9.3,Vis.
2458798.5292,9.3,Vis.
2455756.41389,9.33,Vis.
2457946.425,9.34,Vis.
2458627.32986,9.38,Vis.
2455277.7,9.4,Vis.
2455281.9,9.4,Vis.
2455376.5,9.4,Vis.
2455377.6917,9.4,Vis.
2455379.28611,9.4,Vis.
2455386.4,9.4,Vis.
2455471.4938,9.4,Vis.
2455479.58,9.4,Vis.
2455675.3917,9.4,Vis.
2455757.4097,9.4,Vis.
2455760.6,9.4,Vis.
2455850.3632,9.4,Vis.
2455860.09861,9.4,Vis.
2455860.282,9.4,Vis.
2455862.22917,9.4,Vis.
2456044.4,9.4,Vis.
2456141.4,9.4,Vis.
2456145.6,9.4,Vis.
2456230.49306,9.4,Vis.
2456417.466,9.4,Vis.
2456419.608,9.4,Vis.
2456421.43,9.4,Vis.
2456425.8,9.4,Vis.
2456429.4,9.4,Vis.
2456501.4,9.4,Vis.
